sexe,prenom,annee,nombre
2,DALIDA,2004,4
2,DALILA,2004,36
2,DALLA,2004,12
2,DALLO,2004,3
2,DALOBA,2004,11
2,DALVA,2004,10
2,DALYA,2004,27
2,DAMARIS,2004,9
2,DAMIA,2004,5
2,DAMLA,2004,21
2,DAMYA,2004,4
2,DANA,2004,80
2,DANAE,2004,53
2,DANAELLE,2004,11
2,DANIA,2004,36
2,DANICA,2004,3
2,DANIELA,2004,33
2,DANIELE,2004,4
2,DANIELLA,2004,25
2,DANIELLE,2004,14
2,DANIYA,2004,3
2,DANNA,2004,6
2,DANY,2004,3
2,DANYA,2004,17
2,DAPHNEE,2004,78
2,DAPHNEY,2004,4
2,DAPHNÉ,2004,273
2,DARA,2004,5
2,DARIA,2004,26
2,DARIANA,2004,3
2,DARINA,2004,16
2,DARINE,2004,16
2,DARLENE,2004,8
2,DARLING,2004,3
2,DAUPHINE,2004,6
2,DAURIANE,2004,4
2,DAVINA,2004,34
2,DAVYNA,2004,4
2,DAWN,2004,3
2,DAYA,2004,3
2,DAYANA,2004,16
2,DAYANE,2004,4
2,DAYNA,2004,7
2,DEA,2004,3
2,DEANA,2004,3
2,DEBORA,2004,47
2,DEBORAH,2004,312
2,DEFNE,2004,13
2,DEHLIA,2004,3
2,DELHIA,2004,13
2,DELIA,2004,53
2,DELICE,2004,4
2,DELICIA,2004,4
2,DELILA,2004,3
2,DELINA,2004,3
2,DELPHINE,2004,160
2,DELYA,2004,21
2,DEMY,2004,3
2,DENIA,2004,9
2,DENISA,2004,8
2,DENISE,2004,18
2,DENIZ,2004,16
2,DEOTILLE,2004,3
2,DERYA,2004,18
2,DESIDERIA,2004,5
2,DESIREE,2004,13
2,DESTINEE,2004,5
2,DEVA,2004,12
2,DEVI,2004,7
2,DEVIKA,2004,3
2,DHARMA,2004,6
2,DHELIA,2004,10
2,DIABA,2004,3
2,DIAHOUMBA,2004,3
2,DIAKHOUMBA,2004,5
2,DIALLA,2004,3
2,DIAMA,2004,4
2,DIANA,2004,122
2,DIANE,2004,362
2,DIANNA,2004,3
2,DIANY,2004,3
2,DIARIATOU,2004,4
2,DIARIETOU,2004,4
2,DIARRA,2004,5
2,DICKO,2004,3
2,DIDEM,2004,8
2,DIENABA,2004,10
2,DIENEBA,2004,13
2,DIEYNABA,2004,15
2,DIHYA,2004,5
2,DIJLE,2004,6
2,DIKRA,2004,10
2,DILA,2004,4
2,DILAN,2004,8
2,DILARA,2004,96
2,DILAY,2004,11
2,DILEK,2004,13
2,DINA,2004,149
2,DINAH,2004,13
2,DIONCOUNDA,2004,3
2,DIONE,2004,4
2,DIOR,2004,3
2,DIOULDE,2004,3
2,DIVINE,2004,43
2,DIVYA,2004,5
2,DIYA,2004,4
2,DJAMELIA,2004,6
2,DJAMILA,2004,31
2,DJANA,2004,3
2,DJANIS,2004,4
2,DJANNA,2004,3
2,DJEINABA,2004,3
2,DJELISSA,2004,4
2,DJEMA,2004,4
2,DJEMILA,2004,6
2,DJENA,2004,26
2,DJENABA,2004,12
2,DJENABOU,2004,7
2,DJENEBA,2004,55
2,DJENEBOU,2004,6
2,DJENNA,2004,16
2,DJENNY,2004,5
2,DJENY,2004,4
2,DJEREBA,2004,3
2,DJERSEY,2004,9
2,DJESSY,2004,5
2,DJINA,2004,4
2,DJOHRA,2004,3
2,DJOUMA,2004,6
2,DJOUMANA,2004,3
2,DJULIA,2004,3
2,DJULIANE,2004,3
2,DJYNA,2004,3
2,DOAA,2004,6
2,DOHA,2004,19
2,DOINA,2004,4
2,DOLCE,2004,3
2,DOLLY,2004,5
2,DOLORES,2004,22
2,DOMINIQUE,2004,10
2,DOMITILLE,2004,106
2,DONA,2004,16
2,DONATELLA,2004,5
2,DONIA,2004,101
2,DONNA,2004,8
2,DONYA,2004,10
2,DORA,2004,66
2,DORCAS,2004,10
2,DOREEN,2004,18
2,DORIA,2004,39
2,DORIANA,2004,8
2,DORIANE,2004,247
2,DORIANNE,2004,29
2,DORINA,2004,4
2,DORINDA,2004,4
2,DORINE,2004,186
2,DORINNE,2004,5
2,DORIS,2004,16
2,DOROTHEE,2004,9
2,DORRA,2004,6
2,DORYANE,2004,15
2,DORYNE,2004,8
2,DOUA,2004,12
2,DOUAA,2004,26
2,DOUAE,2004,8
2,DOUHA,2004,4
2,DOUNIA,2004,301
2,DOUNYA,2004,14
2,DOUSSOU,2004,4
2,DUDU,2004,3
2,DUNE,2004,18
2,DUNIA,2004,4
2,DUNYA,2004,10
2,DUYGU,2004,13
2,DYNA,2004,15
2,EA,2004,3
2,EARINE,2004,3
2,EBENE,2004,6
2,EBONY,2004,3
2,EBRAR,2004,4
2,EBRU,2004,15
2,ECE,2004,4
2,EDA,2004,66
2,EDA-NUR,2004,6
2,EDANUR,2004,22
2,EDELINE,2004,10
2,EDEN,2004,241
2,EDENE,2004,6
2,EDENNE,2004,3
2,EDINA,2004,5
2,EDITH,2004,23
2,EDMA,2004,4
2,EDMEE,2004,5
2,EDNA,2004,12
2,EDONA,2004,6
2,EDWIGE,2004,28
2,EDWINA,2004,21
2,EDWINE,2004,6
2,EDWYNA,2004,3
2,EEVA,2004,5
2,EFFIE,2004,4
2,EFTELYA,2004,5
2,EGLANTINE,2004,124
2,EILEEN,2004,44
2,EILWEN,2004,3
2,EILYNE,2004,3
2,EINAT,2004,7
2,EIREEN,2004,3
2,EKATERINA,2004,4
2,EKRAM,2004,3
2,ELA,2004,43
2,ELAIA,2004,26
2,ELANA,2004,7
2,ELANE,2004,5
2,ELANUR,2004,11
2,ELAURA,2004,13
2,ELCIN,2004,3
2,ELDA,2004,3
2,ELDINA,2004,3
2,ELEA,2004,589
2,ELEANA,2004,52
2,ELEANE,2004,16
2,ELEANNA,2004,3
2,ELEANOR,2004,73
2,ELEANORE,2004,59
2,ELECTRA,2004,3
2,ELEEN,2004,3
2,ELEKTRA,2004,3
2,ELEN,2004,12
2,ELENA,2004,639
2,ELENE,2004,8
2,ELENI,2004,3
2,ELENIE,2004,3
2,ELENORE,2004,3
2,ELEONA,2004,11
2,ELEONOR,2004,21
2,ELEONORA,2004,9
2,ELEONORE,2004,521
2,ELEYNA,2004,4
2,ELFIE,2004,20
2,ELHAM,2004,3
2,ELHEA,2004,3
2,ELIA,2004,186
2,ELIAH,2004,7
2,ELIANA,2004,25
2,ELIANE,2004,26
2,ELIANOR,2004,4
2,ELICHEVA,2004,4
2,ELICIA,2004,6
2,ELIE,2004,9
2,ELIETTE,2004,17
2,ELIF,2004,95
2,ELIF-NUR,2004,5
2,ELIJAH,2004,6
2,ELIKA,2004,4
2,ELIN,2004,4
2,ELINA,2004,334
2,ELINE,2004,224
2,ELINOR,2004,11
2,ELINORE,2004,3
2,ELIONA,2004,5
2,ELIORA,2004,8
2,ELISA,2004,1930
2,ELISABETH,2004,153
2,ELISE,2004,1679
2,ELISEA,2004,6
2,ELISEE,2004,9
2,ELISHA,2004,6
2,ELISHEVA,2004,4
2,ELISSA,2004,32
2,ELISSIA,2004,3
2,ELITA,2004,3
2,ELIXANE,2004,3
2,ELIYA,2004,3
2,ELIZ,2004,11
2,ELIZA,2004,63
2,ELIZABETH,2004,23
2,ELIZE,2004,8
2,ELLA,2004,203
2,ELLEA,2004,8
2,ELLEN,2004,12
2,ELLENA,2004,6
2,ELLIA,2004,8
2,ELLIE,2004,10
2,ELLINA,2004,6
2,ELLINE,2004,4
2,ELLORA,2004,6
2,ELLYA,2004,4
2,ELLYN,2004,36
2,ELLYNE,2004,7
2,ELLYNN,2004,4
2,ELMA,2004,32
2,ELMEDINA,2004,3
2,ELNA,2004,5
2,ELOA,2004,7
2,ELOANE,2004,92
2,ELOANN,2004,6
2,ELODIA,2004,4
2,ELODIE,2004,1158
2,ELODY,2004,22
2,ELOE,2004,6
2,ELOINE,2004,16
2,ELOIS,2004,3
2,ELOISE,2004,1155
2,ELONA,2004,126
2,ELONIE,2004,4
2,ELORA,2004,163
2,ELORINE,2004,3
2,ELORRI,2004,21
2,ELOUANE,2004,10
2,ELOUANNE,2004,3
2,ELOYSE,2004,4
2,ELSA,2004,1253
2,ELSIE,2004,13
2,ELSY,2004,11
2,ELVAN,2004,10
2,ELVIN,2004,3
2,ELVINA,2004,44
2,ELVIRA,2004,23
2,ELVIRE,2004,37
2,ELVYNA,2004,4
2,ELVYRA,2004,3
2,ELWENN,2004,4
2,ELYA,2004,77
2,ELYANA,2004,5
2,ELYCIA,2004,7
2,ELYJAH,2004,3
2,ELYN,2004,12
2,ELYNA,2004,46
2,ELYNE,2004,57
2,ELYNN,2004,7
2,ELYNNE,2004,3
2,ELYSA,2004,55
2,ELYSE,2004,52
2,ELYSEA,2004,3
2,ELYSEE,2004,3
2,ELYSSA,2004,20
2,ELYSSIA,2004,4
2,ELZA,2004,27
2,ELÉONORE,2004,5
2,EMA,2004,226
2,EMANE,2004,3
2,EMANUELA,2004,4
2,EMEL,2004,24
2,EMELIA,2004,3
2,EMELIE,2004,7
2,EMELINE,2004,845
2,EMELLE,2004,4
2,EMELYN,2004,5
2,EMELYNE,2004,129
2,EMERANCE,2004,6
2,EMERAUDE,2004,14
2,EMI,2004,21
2,EMIE,2004,115
2,EMILIA,2004,67
2,EMILIANA,2004,4
2,EMILIE,2004,1958
2,EMILIE-ROSE,2004,5
2,EMILINE,2004,7
2,EMILY,2004,113
2,EMILYA,2004,3
2,EMINA,2004,8
2,EMINE,2004,28
2,EMIRA,2004,3
2,EMMA,2004,6634
2,EMMA-JANE,2004,3
2,EMMA-LISA,2004,4
2,EMMA-LOU,2004,10
2,EMMA-LOUISE,2004,4
2,EMMA-ROSE,2004,5
2,EMMANUELA,2004,5
2,EMMANUELLA,2004,21
2,EMMANUELLE,2004,218
2,EMMELINE,2004,41
2,EMMELYNE,2004,8
2,EMMI,2004,3
2,EMMIE,2004,78
2,EMMY,2004,350
2,EMNA,2004,40
2,EMY,2004,196
2,EMYLIE,2004,9
2,ENA,2004,4
2,ENAELLE,2004,9
2,ENDZA,2004,3
2,ENEA,2004,54
2,ENEKA,2004,5
2,ENGIE,2004,5
2,ENISA,2004,3
2,ENISE,2004,9
2,ENOA,2004,4
2,ENOLA,2004,375
2,ENOLHA,2004,3
2,ENOLLA,2004,3
2,ENORA,2004,639
2,ENORAH,2004,7
2,ENYA,2004,17
2,ENZA,2004,59
2,EOLE,2004,4
2,EOLIA,2004,10
2,EOLINE,2004,4
2,EOLYA,2004,4
2,EOWYN,2004,5
2,EPONINE,2004,12
2,ERELL,2004,53
2,ERICA,2004,22
2,ERICKA,2004,35
2,ERIKA,2004,166
2,ERIN,2004,120
2,ERINA,2004,36
2,ERINE,2004,219
2,ERINN,2004,12
2,ERMANCE,2004,3
2,ERMELINE,2004,5
2,ERNESTINE,2004,7
2,ERVA,2004,8
2,ERWANA,2004,3
2,ERYKA,2004,4
2,ERYN,2004,22
2,ERYNE,2004,47
2,ERYNN,2004,19
2,ESEN,2004,3
2,ESIN,2004,15
2,ESLEM,2004,10
2,ESMA,2004,91
2,ESMA-NUR,2004,5
2,ESMANUR,2004,10
2,ESMEE,2004,3
2,ESMERALDA,2004,17
2,ESPERANCE,2004,9
2,ESPERANZA,2004,8
2,ESRA,2004,62
2,ESSIA,2004,5
2,ESTEE,2004,4
2,ESTEL,2004,5
2,ESTELA,2004,5
2,ESTELLA,2004,11
2,ESTELLE,2004,681
2,ESTER,2004,14
2,ESTERA,2004,6
2,ESTHER,2004,285
2,ESTRELLA,2004,10
2,ETHANE,2004,4
2,ETHEL,2004,46
2,EUDOXIE,2004,5
2,EUGÉNIE,2004,293
2,EULALIA,2004,3
2,EULALIE,2004,112
2,EULALY,2004,4
2,EUNICE,2004,35
2,EUREKA,2004,3
2,EURIELLE,2004,3
2,EURYDICE,2004,12
2,EVA,2004,3161
2,EVA-LUNA,2004,4
2,EVA-MARIA,2004,3
2,EVA-MARIE,2004,7
2,EVAELLE,2004,34
2,EVAH,2004,3
2,EVALUNA,2004,3
2,EVANA,2004,23
2,EVANE,2004,42
2,EVANGELINA,2004,3
2,EVANGELINE,2004,5
2,EVANNA,2004,4
2,EVANNE,2004,6
2,EVE,2004,408
2,EVE-ANGELINE,2004,3
2,EVE-ANNE,2004,6
2,EVE-MARIE,2004,5
2,EVELINE,2004,7
2,EVELYNE,2004,23
2,EVER,2004,3
2,EVI,2004,4
2,EVIE,2004,23
2,EVIN,2004,13
2,EVINE,2004,5
2,EVODIE,2004,7
2,EVY,2004,26
2,EWA,2004,15
2,EWELINA,2004,3
2,EWENN,2004,6
2,EXAUCEE,2004,14
2,EYA,2004,37
2,EYLEEN,2004,3
2,EYLEM,2004,9
2,EYMA,2004,3
2,EYNOLA,2004,3
2,EZGI,2004,11
2,EZIA,2004,3
2,EZO,2004,5
2,FABIANA,2004,3
2,FABIENNE,2004,10
2,FABIOLA,2004,30
2,FADELA,2004,8
2,FADIA,2004,8
2,FADILA,2004,9
2,FADIMA,2004,3
2,FADIME,2004,11
2,FADOUA,2004,6
2,FADWA,2004,22
2,FAEZA,2004,3
2,FAHIMA,2004,7
2,FAIDA,2004,4
2,FAINA,2004,8
2,FAIROUZ,2004,9
2,FAITH,2004,5
2,FAIZA,2004,47
2,FALLON,2004,7
2,FALLONE,2004,6
2,FALONE,2004,10
2,FAMA,2004,4
2,FANCHON,2004,10
2,FANELIE,2004,16
2,FANELLY,2004,6
2,FANETTE,2004,25
2,FANIA,2004,5
2,FANIE,2004,11
2,FANNI,2004,3
2,FANNIE,2004,34
2,FANNY,2004,1083
2,FANTA,2004,75
2,FANTINE,2004,142
2,FANY,2004,46
2,FARA,2004,5
2,FARAH,2004,278
2,FARHA,2004,16
2,FARIDA,2004,15
2,FARMATA,2004,5
2,FARRAH,2004,13
2,FATEMA,2004,4
2,FATEN,2004,7
2,FATHIA,2004,5
2,FATHIMA,2004,4
2,FATIHA,2004,30
2,FATIM,2004,6
2,FATIMA,2004,227
2,FATIMA-ZAHRA,2004,26
2,FATIMA-ZOHRA,2004,49
2,FATIMAT,2004,3
2,FATIMATA,2004,30
2,FATIMATOU,2004,4
2,FATIME,2004,3
2,FATINE,2004,17
2,FATMA,2004,84
2,FATMA-NUR,2004,7
2,FATMANUR,2004,9
2,FATNA,2004,8
2,FATOU,2004,72
2,FATOUMA,2004,17
2,FATOUMATA,2004,260
2,FATY,2004,6
2,FAUSTINE,2004,464
2,FAUSTYNE,2004,3
2,FAYNA,2004,4
2,FAYROUZ,2004,4
2,FAYZA,2004,3
2,FAZILA,2004,5
2,FEDERICA,2004,5
2,FEDORA,2004,4
2,FEDWA,2004,4
2,FELICE,2004,3
2,FELICIA,2004,52
2,FELICIE,2004,75
2,FELICITE,2004,22
2,FELLA,2004,4
2,FENDA,2004,7
2,FERDAOUS,2004,7
2,FERDAWS,2004,4
2,FERIAL,2004,8
2,FERIEL,2004,52
2,FERIELLE,2004,8
2,FERNANDA,2004,4
2,FERYAL,2004,6
2,FERYEL,2004,32
2,FERYELLE,2004,3
2,FEYZA,2004,28
2,FEYZANUR,2004,5
2,FIBY,2004,6
2,FIDJI,2004,11
2,FIDJY,2004,3
2,FILIPA,2004,5
2,FILIZ,2004,12
2,FILY,2004,10
2,FINDA,2004,4
2,FIONA,2004,474
2,FIORA,2004,7
2,FIORELLA,2004,11
2,FIORINA,2004,3
2,FIRDAOUS,2004,8
2,FIRDAOUSS,2004,6
2,FIRDAOUSSE,2004,3
2,FIRDAWS,2004,32
2,FIRDEVS,2004,11
2,FIRIEL,2004,4
2,FITIA,2004,5
2,FLAURA,2004,3
2,FLAURINE,2004,3
2,FLAVIA,2004,34
2,FLAVIE,2004,1112
2,FLAVY,2004,56
2,FLEUR,2004,142
2,FLEURIANE,2004,8
2,FLEURINE,2004,16
2,FLOANE,2004,4
2,FLOE,2004,3
2,FLOR,2004,4
2,FLORA,2004,542
2,FLORALIE,2004,3
2,FLORALINE,2004,4
2,FLORANE,2004,10
2,FLORE,2004,204
2,FLORELLA,2004,3
2,FLORELLE,2004,6
2,FLORENCE,2004,83
2,FLORENCIA,2004,4
2,FLORENTINA,2004,6
2,FLORENTINE,2004,32
2,FLORETTE,2004,5
2,FLORIA,2004,7
2,FLORIANA,2004,9
2,FLORIANE,2004,272
2,FLORIANNE,2004,19
2,FLORIDA,2004,4
2,FLORIE,2004,21
2,FLORINA,2004,15
2,FLORINDA,2004,4
2,FLORINE,2004,372
2,FLORISE,2004,4
2,FLORYNE,2004,12
2,FOULEMATA,2004,9
2,FOUNE,2004,12
2,FOUZIA,2004,4
2,FRAMBOISE,2004,4
2,FRANCE,2004,22
2,FRANCELINE,2004,3
2,FRANCESCA,2004,62
2,FRANCESKA,2004,5
2,FRANCHESCA,2004,7
2,FRANCHESKA,2004,5
2,FRANCIA,2004,4
2,FRANCINE,2004,13
2,FRANCISCA,2004,13
2,FRANÇOISE,2004,21
2,FREDERICA,2004,3
2,FREYA,2004,4
2,FRIDA,2004,5
2,FRÉDÉRIQUE,2004,29
2,FULYA,2004,4
2,FUNDA,2004,7
2,FYONA,2004,15
2,GABIE,2004,4
2,GABRIELA,2004,27
2,GABRIELE,2004,14
2,GABRIELLA,2004,49
2,GABRIELLE,2004,584
2,GABY,2004,13
2,GAELANE,2004,4
2,GAELLA,2004,3
2,GAELLE,2004,330
2,GAETANE,2004,16
2,GAIA,2004,79
2,GAIANE,2004,22
2,GAID,2004,5
2,GALA,2004,9
2,GALADRIEL,2004,4
2,GALATEE,2004,10
2,GALEANE,2004,5
2,GALIANE,2004,3
2,GALINA,2004,3
2,GALITH,2004,3
2,GALLIANE,2004,5
2,GAMZE,2004,42
2,GARA,2004,3
2,GARANCE,2004,428
2,GARLONN,2004,5
2,GAYA,2004,3
2,GAYANE,2004,8
2,GEMIMA,2004,8
2,GEMMA,2004,8
2,GENA,2004,16
2,GENEVIÈVE,2004,11
2,GENNA,2004,5
2,GEORGIA,2004,27
2,GEORGIE,2004,3
2,GEORGINA,2004,4
2,GERALDINE,2004,27
2,GEROMINE,2004,3
2,GERSENDE,2004,5
2,GHALIA,2004,6
2,GHANIA,2004,7
2,GHISLAINE,2004,9
2,GHITA,2004,3
2,GHIZLAINE,2004,3
2,GHIZLANE,2004,10
2,GHIZLENE,2004,6
2,GHJULIA,2004,5
2,GHOFRANE,2004,4
2,GIANNA,2004,8
2,GIHANE,2004,4
2,GIL,2004,3
2,GILDA,2004,3
2,GILLIAN,2004,9
2,GILLIANE,2004,8
2,GINA,2004,34
2,GINGER,2004,7
2,GIOIA,2004,5
2,GIORGIA,2004,4
2,GIOVANA,2004,5
2,GIOVANNA,2004,17
2,GISÈLE,2004,10
2,GIULIA,2004,106
2,GIULIANA,2004,7
2,GIZEM,2004,38
2,GLADISSE,2004,3
2,GLADYS,2004,158
2,GLOIRE,2004,5
2,GLORIA,2004,83
2,GLORIANA,2004,3
2,GLORIANE,2004,4
2,GLORYA,2004,3
2,GLWADYS,2004,26
2,GOUNDO,2004,20
2,GOUNDOBA,2004,17
2,GOZDE,2004,6
2,GRACE,2004,119
2,GRACE-DIVINE,2004,4
2,GRACIA,2004,11
2,GRACY,2004,3
2,GRAZIELLA,2004,20
2,GRETA,2004,3
2,GUENAELLE,2004,9
2,GUENOLA,2004,4
2,GUILA,2004,7
2,GUILAINE,2004,5
2,GUILLEMETTE,2004,43
2,GUL,2004,5
2,GULCAN,2004,3
2,GULLU,2004,3
2,GULSEN,2004,3
2,GULSUM,2004,8
2,GULTEN,2004,4
2,GUYLAINE,2004,3
2,GWANAELLE,2004,5
2,GWEN,2004,10
2,GWENAEL,2004,7
2,GWENAELLE,2004,275
2,GWENDOLINA,2004,5
2,GWENDOLINE,2004,328
2,GWENDOLYN,2004,7
2,GWENDOLYNE,2004,32
2,GWENN,2004,31
2,GWENNAELLE,2004,15
2,GWENOLA,2004,29
2,GWLADYS,2004,93
2,HABIBA,2004,10
2,HABIBATOU,2004,10
2,HABIBE,2004,4
2,HABY,2004,23
2,HACER,2004,7
2,HADA,2004,3
2,HADASSA,2004,5
2,HADDA,2004,5
2,HADIA,2004,14
2,HADIDJA,2004,10
2,HADIL,2004,13
2,HADILE,2004,11
2,HADJA,2004,15
2,HADJAR,2004,10
2,HADJER,2004,15
2,HAFIDA,2004,8
2,HAFIZE,2004,3
2,HAFSA,2004,90
2,HAFSSA,2004,16
2,HAGAR,2004,7
2,HAGER,2004,5
2,HAIFA,2004,4
2,HAINA,2004,3
2,HAIZE,2004,4
2,HAJAR,2004,137
2,HAJARE,2004,11
2,HAJER,2004,24
2,HAKIMA,2004,4
2,HALA,2004,5
2,HALIMA,2004,72
2,HALIMATOU,2004,11
2,HALIME,2004,3
2,HALYA,2004,4
2,HAMIDA,2004,4
2,HAMIDE,2004,4
2,HANA,2004,113
2,HANAA,2004,12
2,HANAE,2004,98
2,HANAELLE,2004,3
2,HANAH,2004,3
2,HANAN,2004,6
2,HANANE,2004,51
2,HANENE,2004,6
2,HANIA,2004,27
2,HANIFA,2004,12
2,HANIFE,2004,5
2,HANINE,2004,5
2,HANISSA,2004,5
2,HANIYA,2004,4
2,HANNA,2004,132
2,HANNAE,2004,9
2,HANNAH,2004,144
2,HANYA,2004,8
2,HARENA,2004,4
2,HARINI,2004,7
2,HARLEY,2004,3
2,HARMONIE,2004,16
2,HARMONY,2004,10
2,HARRIET,2004,3
2,HASNA,2004,33
2,HASNIA,2004,3
2,HASSANA,2004,3
2,HASSANATOU,2004,3
2,HASSIBA,2004,4
2,HASSINA,2004,3
2,HASSNA,2004,10
2,HATICE,2004,39
2,HATOUMA,2004,16
2,HATOUMATA,2004,7
2,HAVA,2004,9
2,HAVANA,2004,5
2,HAVIN,2004,6
2,HAVVA,2004,12
2,HAVVANUR,2004,4
2,HAWA,2004,121
2,HAWAI,2004,6
2,HAYA,2004,20
2,HAYAT,2004,23
2,HAYATE,2004,4
2,HAYDEE,2004,4
2,HAYET,2004,13
2,HAYETTE,2004,3
2,HAYLANA,2004,4
2,HAYRUNNISA,2004,8
2,HAZAL,2004,15
2,HEATHER,2004,38
2,HEBA,2004,5
2,HEDIA,2004,3
2,HEDWIGE,2004,5
2,HEIDI,2004,49
2,HEIDY,2004,3
2,HELA,2004,4
2,HELEA,2004,24
2,HELEANA,2004,3
2,HELEN,2004,5
2,HELENA,2004,298
2,HELIA,2004,34
2,HELICIA,2004,4
2,HELIN,2004,45
2,HELINA,2004,4
2,HELINE,2004,19
2,HELLA,2004,5
2,HELMA,2004,3
2,HELONA,2004,4
2,HELYA,2004,6
2,HELYNE,2004,3
2,HEMA,2004,3
2,HEMMA,2004,8
2,HENA,2004,3
2,HENDA,2004,11
2,HENIA,2004,6
2,HENOLA,2004,4
2,HENRIETTE,2004,8
2,HERINE,2004,5
2,HERMANCE,2004,11
2,HERMELINE,2004,4
2,HERMINE,2004,64
2,HERMINIE,2004,4
2,HERMIONE,2004,30
2,HERRADE,2004,3
2,HETA,2004,5
2,HEVA,2004,5
2,HEYA,2004,3
2,HIBA,2004,46
2,HIDAYA,2004,6
2,HILAL,2004,32
2,HILANA,2004,7
2,HILARY,2004,12
2,HILDA,2004,3
2,HILENA,2004,3
2,HILLARY,2004,9
2,HIMAYA,2004,5
2,HINA,2004,15
2,HINATEA,2004,12
2,HIND,2004,94
2,HINDA,2004,7
2,HINDE,2004,13
2,HIRANUR,2004,3
2,HIZIA,2004,3
2,HODA,2004,7
2,HOMBELINE,2004,7
2,HONORINE,2004,144
2,HORIA,2004,4
2,HORTENSE,2004,180
2,HOSANNA,2004,4
2,HOSNA,2004,5
2,HOUDA,2004,39
2,HOULEYE,2004,6
2,HOURIA,2004,17
2,HOUSNA,2004,9
2,HUGOLINE,2004,6
2,HULYA,2004,4
2,HUMEYRA,2004,10
2,HURIYE,2004,4
2,HUSNA,2004,7
2,HUSNE,2004,4
2,HYACINTHE,2004,3
2,HYLANA,2004,3
2,HYLONA,2004,6
2,HYND,2004,3
2,HYNDE,2004,5
2,HÉLOÏSE,2004,628
2,HÉLÈNE,2004,326
2,IBTIHAL,2004,9
2,IBTIHEL,2004,3
2,IBTISAM,2004,11
2,IBTISEM,2004,4
2,IBTISSAM,2004,53
2,IBTISSAME,2004,12
2,IBTISSEM,2004,67
2,IBTYSSEM,2004,3
2,ICHRAK,2004,4
2,ICLAL,2004,3
2,IDA,2004,19
2,IDEN,2004,8
2,IDIL,2004,3
2,IDOIA,2004,18
2,IHCENE,2004,5
2,IHSAN,2004,5
2,IHSANE,2004,17
2,IHSSAN,2004,4
2,IHSSANE,2004,12
2,IKBAL,2004,3
2,IKRA,2004,3
2,IKRAM,2004,92
2,IKRAME,2004,30
2,ILA,2004,3
2,ILAM,2004,3
2,ILANA,2004,172
2,ILANE,2004,3
2,ILANNA,2004,3
2,ILARIA,2004,9
2,ILAYDA,2004,71
2,ILDA,2004,5
2,ILEA,2004,3
2,ILEANA,2004,52
2,ILEANE,2004,18
2,ILEF,2004,5
2,ILENA,2004,48
2,ILENIA,2004,3
2,ILEYDA,2004,4
2,ILHAM,2004,80
2,ILHAME,2004,20
2,ILHEM,2004,41
2,ILHEME,2004,3
2,ILHONA,2004,5
2,ILIANA,2004,131
2,ILINCA,2004,3
2,ILIONA,2004,25
2,ILKNUR,2004,5
2,ILLANA,2004,21
2,ILLEANA,2004,6
2,ILLIANA,2004,17
2,ILLIONA,2004,3
2,ILLONA,2004,131
2,ILLYANA,2004,6
2,ILOA,2004,7
2,ILOANE,2004,3
2,ILOE,2004,4
2,ILONA,2004,1496
2,ILONNA,2004,10
2,ILOUNA,2004,6
2,ILUNA,2004,3
2,ILYANA,2004,95
2,ILYANE,2004,6
2,ILYONA,2004,7
2,IMAAN,2004,3
2,IMAINE,2004,6
2,IMAN,2004,142
2,IMANE,2004,549
2,IMANI,2004,7
2,IMANY,2004,4
2,IMEN,2004,164
2,IMENE,2004,200
2,IMENNE,2004,3
2,IMRAN,2004,3
2,INA,2004,15
2,INAS,2004,25
2,INASSE,2004,6
2,INAYA,2004,28
2,INAYAH,2004,3
2,INCARNATION,2004,5
2,INDIA,2004,39
2,INDIANA,2004,7
2,INDIRA,2004,23
2,INDRA,2004,9
2,INDRANI,2004,3
2,INDRANIE,2004,3
2,INDY,2004,5
2,INDYRA,2004,3
2,INEL,2004,5
2,INES,2004,6
2,INESS,2004,90
2,INESSA,2004,5
2,INESSE,2004,16
2,INGRID,2004,71
2,INNA,2004,8
2,INNES,2004,4
2,INOA,2004,4
2,INOLA,2004,12
2,INSAF,2004,20
2,INSAFE,2004,3
2,INSSAF,2004,9
2,INSYA,2004,4
2,INTISSAR,2004,8
2,INÈS,2004,4674
2,IOANA,2004,7
2,IOANNA,2004,3
2,IOENA,2004,4
2,IOLA,2004,3
2,IOLANA,2004,4
2,IONA,2004,44
2,IPEK,2004,13
2,IPTISSAM,2004,3
2,IPTISSEM,2004,3
2,IREM,2004,78
2,IRENA,2004,5
2,IRIA,2004,5
2,IRINA,2004,107
2,IRIS,2004,282
2,IRLANDE,2004,4
2,IRMA,2004,7
2,IROISE,2004,3
2,IRYS,2004,4
2,IRÈNE,2004,66
2,ISA,2004,6
2,ISABEAU,2004,3
2,ISABEL,2004,17
2,ISABELA,2004,4
2,ISABELLA,2004,22
2,ISABELLE,2004,140
2,ISADORA,2004,12
2,ISAHORA,2004,3
2,ISAIS,2004,3
2,ISALINE,2004,82
2,ISALYNE,2004,17
2,ISALYS,2004,18
2,ISAORA,2004,3
2,ISAURA,2004,7
2,ISAURE,2004,119
2,ISCIA,2004,3
2,ISCIANE,2004,11
2,ISEE,2004,8
2,ISELINE,2004,10
2,ISEULT,2004,8
2,ISEUT,2004,3
2,ISHA,2004,6
2,ISIA,2004,8
2,ISIDORA,2004,3
2,ISILD,2004,8
2,ISILDE,2004,4
2,ISIS,2004,65
